ID,Toepassingsgroepen,TeeltsectorenEnGewassen,Perioden,AantalBedrijven_1,PercentageBedrijven_2,GrootteOppervlakte_3,PercentageOppervlakte_4,Januari_5,Februari_6,Maart_7,April_8,Mei_9,Juni_10,Juli_11,Augustus_12,September_13,Oktober_14,November_15,December_16,Totaal_17,Januari_18,Februari_19,Maart_20,April_21,Mei_22,Juni_23,Juli_24,Augustus_25,September_26,Oktober_27,November_28,December_29,GebruikPerJaarPerHectare_30,DoseringPerJaarPerHectare_31
722,A028297,A042168,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
723,A028297,A042168,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
724,A028297,A042236,2012JJ00,27.0,7.7,248,14.0,13.7,13.7,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43.3,29.9,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,A028297,A042236,2016JJ00,6.0,2.5,68,4.3,0.0,0.0,4.9,4.2,4.2,4.2,3.7,3.7,3.7,0.0,0.0,4.5,27,0.0,0.0,0.0,2.0,12.1,0.0,39.1,39.1,6.7,0.0,0.0,0.9,0.0,0.4
726,A028297,A042253,2012JJ00,9.0,6.3,12,5.8,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,2.4,6.1,0.0,6.1,0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,11.5,49.0,0.0,23.2,0.0,0.0
727,A028297,A042253,2016JJ00,9.0,9.6,17,10.7,4.0,6.8,10.2,3.4,5.8,3.4,3.3,3.3,6.8,6.5,3.9,3.9,98,4.8,7.2,6.4,4.0,10.1,10.1,10.8,10.8,7.5,10.9,7.8,9.7,0.6,5.7
728,A028297,A042286,2012JJ00,9.0,3.2,36,2.7,1.2,1.2,1.2,1.3,1.3,1.6,0.0,0.0,1.3,1.4,1.5,1.4,96,0.0,10.1,27.0,3.7,4.6,20.8,0.0,0.0,14.7,9.4,9.6,0.1,0.1,2.7
729,A028297,A042286,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
730,A028297,A044052,2012JJ00,1149.0,74.9,6918,84.7,0.0,0.0,0.0,65.6,39.0,12.8,2.9,34.1,36.9,0.0,0.0,0.0,733,0.0,0.0,0.0,60.0,23.9,7.3,0.8,3.0,5.0,0.0,0.0,0.0,0.1,0.1
731,A028297,A044052,2016JJ00,669.0,51.3,6285,66.5,0.0,0.0,0.0,35.8,51.6,10.9,3.9,11.7,13.6,6.8,0.0,0.0,1229,0.0,0.0,0.0,60.0,32.9,2.5,1.3,1.0,1.3,0.9,0.0,0.0,0.1,0.2
732,A028297,A042254,2012JJ00,351.0,83.7,428,95.7,71.3,78.6,88.2,68.3,74.9,55.0,62.7,66.2,55.0,70.6,60.5,66.2,6785,4.9,10.2,15.7,11.0,12.3,6.1,13.8,9.0,5.5,5.1,4.0,2.6,15.2,15.8
733,A028297,A042254,2016JJ00,215.0,81.0,308,92.9,64.0,70.4,86.0,88.8,82.5,66.2,54.2,58.9,63.4,44.6,51.2,44.1,2134,4.9,10.9,20.5,17.4,13.9,8.1,3.2,2.9,6.6,4.0,1.8,5.9,6.4,6.9
734,A028297,A042359,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
735,A028297,A042359,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
736,A028297,A042323,2012JJ00,23.0,3.1,148,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.1,3.0
737,A028297,A042323,2016JJ00,90.0,8.5,542,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.6,0.0,0.0,0.0,0.0,966,0.0,0.0,0.0,0.0,0.0,0.0,85.5,14.5,0.0,0.0,0.0,0.0,0.1,1.8
738,A028297,A042257,2012JJ00,302.0,65.1,595,68.7,44.7,39.3,47.3,43.9,44.8,44.7,47.7,46.5,42.1,45.4,36.4,47.4,9163,3.6,4.4,9.0,8.1,8.5,8.0,16.2,10.7,10.1,7.4,6.1,8.0,10.6,15.4
739,A028297,A042257,2016JJ00,274.0,69.8,744,79.5,48.7,49.7,56.6,56.9,60.3,59.2,52.1,52.0,48.4,49.8,49.3,49.4,6323,6.2,8.3,12.5,11.9,10.2,14.8,9.0,8.5,6.9,3.9,3.6,4.2,6.8,8.5
740,A028297,A042301,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
741,A028297,A042301,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
742,A028297,A042263,2012JJ00,11.0,8.4,49,10.0,0.0,0.0,0.0,0.0,2.7,0.0,5.8,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,3.9,0.0,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
743,A028297,A042263,2016JJ00,9.0,6.8,87,20.7,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
744,A028297,A042252,2012JJ00,9.0,5.1,12,2.9,2.5,0.5,2.9,2.3,2.3,0.0,0.0,0.0,0.4,3.2,2.7,0.5,40,18.6,2.0,35.0,22.2,11.0,0.0,0.0,0.0,0.3,7.8,1.9,1.2,0.1,3.4
745,A028297,A042252,2016JJ00,8.0,7.9,23,8.8,4.1,4.1,5.8,4.3,0.0,1.2,0.0,0.0,1.2,7.8,0.0,0.0,24,0.0,0.0,23.9,35.0,0.0,0.1,0.0,0.0,20.4,20.6,0.0,0.0,0.1,1.1
746,A028297,A042318,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
747,A028297,A042318,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
748,A028297,A042264,2012JJ00,3.0,0.3,6,0.2,0.2,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1,2.8,1.4,2.3,0.0,0.0,6.1,49.8,37.4,0.0,0.0,0.0,0.0,0.0,0.2
749,A028297,A042264,2016JJ00,18.0,2.1,144,4.7,0.0,2.6,0.0,1.1,1.6,1.1,0.0,2.4,2.4,0.5,0.0,1.9,7,0.0,80.7,0.0,0.1,18.4,0.0,0.0,0.2,0.2,0.1,0.0,0.2,0.0,0.0
750,A028297,A042334,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
751,A028297,A042334,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
752,A028297,A042333,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
753,A028297,A042333,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
754,A028297,A042351,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
755,A028297,A042351,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
756,A028297,A042194,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
757,A028297,A042194,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
758,A028297,A042171,2012JJ00,7418.0,85.5,118755,87.1,0.0,0.0,24.8,55.6,55.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,107825,0.0,0.0,18.6,45.2,36.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9
759,A028297,A042171,2016JJ00,5567.0,76.7,95627,81.7,0.0,0.0,5.4,82.6,55.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,91154,0.0,0.0,4.2,57.9,37.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0
760,A028297,A042172,2012JJ00,769.0,34.8,3468,22.8,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3
761,A028297,A042172,2016JJ00,792.0,43.8,5942,53.8,0.0,0.0,0.0,17.6,44.3,15.4,0.0,0.0,0.0,0.0,0.0,0.0,3257,0.0,0.0,0.0,22.4,62.9,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
762,A028297,A042291,2012JJ00,156.0,47.2,758,44.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,27.8,23.4,5.0,490,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,53.8,32.1,3.4,0.3,0.6
763,A028297,A042291,2016JJ00,48.0,17.6,192,11.2,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2.0,5.3,4.1,6.8,84,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17.8,27.3,20.8,24.0,0.0,0.4
764,A028297,A042237,2012JJ00,17.0,1.9,712,6.3,0.0,0.0,0.0,6.0,1.4,1.4,1.1,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,22.4,15.8,18.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
765,A028297,A042237,2016JJ00,8.0,0.9,247,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
766,A028297,A042267,2012JJ00,90.0,15.0,395,28.3,14.4,15.3,15.3,14.0,16.1,16.2,30.4,28.8,30.5,28.5,28.5,28.5,3915,12.5,1.9,4.5,5.5,5.2,6.0,38.9,10.7,9.0,3.7,1.8,0.4,2.8,9.9
767,A028297,A042267,2016JJ00,25.0,4.8,75,4.3,4.5,4.4,4.4,3.3,3.6,3.6,1.6,1.7,3.6,2.0,1.6,0.0,107,0.0,0.0,0.0,1.0,12.6,64.2,13.6,5.6,1.4,1.4,0.1,0.0,0.1,1.4
768,A028297,A042187,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
769,A028297,A042187,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
770,A028297,A042224,2012JJ00,1.0,0.7,136,9.6,0.0,0.0,0.0,0.0,0.0,12.0,24.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.3,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,A028297,A042224,2016JJ00,8.0,3.5,178,10.9,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,4.9,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,76.2,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0
772,A028297,A042315,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
773,A028297,A042315,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
774,A028297,A042325,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
775,A028297,A042325,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
776,A028297,A042320,2012JJ00,1799.0,64.9,13930,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,0.0,0.0,0.0,0.0,33206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.6,2.4
777,A028297,A042320,2016JJ00,1740.0,56.5,13663,54.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,58.0,2.0,0.0,0.0,0.0,26857,0.0,0.0,0.0,0.0,0.0,0.0,3.2,93.2,3.6,0.0,0.0,0.0,1.1,2.0
778,A028297,A042362,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
779,A028297,A042362,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
780,A028296,A048737,2012JJ00,,,71121,9.2,5.1,5.1,5.2,1.5,2.8,3.6,2.8,1.3,0.6,1.0,0.8,0.7,968890,0.2,0.5,6.4,3.7,10.2,31.3,26.0,12.5,8.3,0.7,0.1,0.1,1.2,13.6
781,A028296,A048737,2016JJ00,,,52600,7.1,0.1,0.1,0.6,4.1,2.8,3.4,3.0,2.2,1.0,0.6,0.1,0.1,1137949,0.0,0.1,1.2,9.9,10.6,31.2,23.5,11.7,8.4,3.2,0.1,0.1,1.5,21.6
782,A028296,A044031,2012JJ00,,,55096,8.1,5.0,5.0,5.0,1.1,2.1,3.1,2.1,0.7,0.0,0.0,0.0,0.0,475110,0.1,0.0,3.6,1.1,10.5,44.1,35.5,5.1,0.0,0.0,0.0,0.0,0.7,8.6
783,A028296,A044031,2016JJ00,,,38705,6.0,0.0,0.0,0.3,3.4,2.1,2.8,2.5,1.5,0.2,0.0,0.0,0.0,510964,0.0,0.0,0.1,3.0,4.8,48.2,34.6,8.1,1.3,0.0,0.0,0.0,0.8,13.2
784,A028296,A042228,2012JJ00,,,7412,35.4,13.8,13.8,13.7,18.3,24.8,26.1,27.2,23.0,22.5,23.2,12.5,12.5,424348,0.1,0.0,0.1,6.7,11.0,20.4,18.3,22.9,18.9,1.4,0.1,0.1,20.2,57.2
785,A028296,A042228,2016JJ00,,,8440,35.9,0.1,0.3,4.5,23.4,28.2,29.6,26.0,26.0,24.2,16.3,1.0,1.9,550091,0.0,0.0,0.1,7.9,17.0,19.4,16.4,16.5,16.0,6.6,0.0,0.1,23.4,65.2
786,A028296,A044083,2012JJ00,,,188,5.5,3.9,2.2,2.3,0.6,0.4,1.4,2.0,1.0,1.2,0.7,2.4,1.9,1672,30.3,17.1,30.0,0.6,0.5,3.4,4.7,1.0,0.5,1.7,5.1,5.2,0.5,8.9
787,A028296,A044083,2016JJ00,,,718,25.1,11.5,13.6,11.0,8.8,7.4,10.5,8.9,7.8,9.6,6.4,6.4,8.0,7824,6.5,17.7,5.6,7.4,7.2,14.4,8.5,5.0,9.4,5.8,6.3,6.1,2.7,10.9
788,A028296,A042259,2012JJ00,,,1533,9.3,5.2,5.2,5.2,2.5,0.8,1.9,0.2,0.1,0.3,0.2,0.2,0.2,26424,0.3,10.5,50.7,6.6,6.0,23.8,1.0,0.0,0.8,0.1,0.1,0.0,1.6,17.2
789,A028296,A042259,2016JJ00,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,82.6,16.8,0.0,0.6,0.0,0.0,0.0,0.0,2.3
790,A028296,A042340,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
791,A028296,A042340,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
792,A028296,T001322,2012JJ00,,,4842,30.0,9.1,9.1,12.8,0.6,6.9,5.2,8.2,4.5,0.0,19.2,19.2,19.2,40217,2.3,4.3,75.9,1.1,0.8,0.9,11.6,0.4,0.0,1.6,0.9,0.2,2.5,8.3
793,A028296,T001322,2016JJ00,,,3922,23.4,0.0,0.0,6.5,19.3,2.0,0.7,0.0,1.7,0.0,0.9,0.0,0.0,68297,0.0,0.0,16.8,79.1,2.7,1.0,0.0,0.2,0.0,0.2,0.0,0.0,4.1,17.4
794,A028296,A042271,2012JJ00,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
795,A028296,A042271,2016JJ00,,,353,9.0,2.7,1.2,0.7,0.7,2.1,1.3,1.6,2.1,1.7,0.5,1.3,1.4,584,4.6,10.9,8.2,2.3,10.5,4.3,16.2,12.4,9.8,2.8,8.8,9.2,0.1,1.7
796,A028296,A042269,2012JJ00,,,2048,5.9,0.0,0.0,1.8,0.0,1.2,0.8,1.4,0.0,0.0,0.0,0.0,0.0,1118,0.0,0.0,1.4,0.0,34.1,20.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5
797,A028296,A042269,2016JJ00,,,459,1.3,0.0,0.0,0.1,0.2,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,27.7,11.0,37.1,7.3,16.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4
798,A028296,A042276,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
799,A028296,A042276,2016JJ00,32.0,12.6,71,21.2,5.4,9.8,3.2,0.0,2.9,0.0,0.0,0.0,0.0,0.0,3.8,16.4,96,11.6,17.2,0.5,0.0,13.4,0.0,0.0,0.0,0.0,0.0,1.7,55.7,0.3,1.4
800,A028296,A042278,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
801,A028296,A042278,2016JJ00,40.0,11.9,341,25.0,0.0,0.0,1.6,0.0,31.9,0.3,1.2,0.3,0.0,0.0,0.0,0.0,111,0.0,0.0,45.0,0.0,26.8,0.6,26.9,0.7,0.0,0.0,0.0,0.0,0.1,0.3
802,A028296,A044051,2012JJ00,214.0,15.4,1379,17.4,4.6,4.6,6.6,1.2,2.9,4.0,0.0,1.2,0.0,13.5,13.5,13.5,16833,3.1,10.2,78.4,2.6,0.3,2.1,0.0,1.0,0.0,0.9,1.1,0.3,2.1,12.2
803,A028296,A044051,2016JJ00,246.0,22.7,2048,27.9,0.0,0.0,5.3,23.5,2.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,33046,0.0,0.0,9.6,86.7,3.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,16.1
804,A028296,A042297,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
805,A028296,A042297,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
806,A028296,A042256,2012JJ00,7.0,2.1,23,4.8,4.7,0.0,0.0,0.0,0.0,4.6,4.3,0.0,0.0,0.0,0.0,0.0,70,34.5,0.0,0.0,0.0,0.0,34.0,31.4,0.0,0.0,0.0,0.0,0.0,0.1,3.0
807,A028296,A042256,2016JJ00,22.0,9.3,47,12.0,2.5,2.3,2.1,2.2,7.8,6.7,8.1,5.1,4.4,1.6,5.6,3.8,546,2.6,2.5,0.8,0.1,17.6,6.6,49.9,1.3,10.2,0.2,4.7,3.7,1.4,11.6
808,A028296,A042329,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
809,A028296,A042329,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
810,A028296,A042226,2012JJ00,61.0,4.5,101,3.5,0.0,0.0,0.0,0.7,2.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,0.0,15.7,52.6,31.5,0.3,0.0,0.0,0.0,0.0,0.0,0.2,4.6
811,A028296,A042226,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
812,A028296,A042260,2012JJ00,77.0,11.5,645,24.2,0.0,0.0,0.0,9.3,1.8,10.8,0.0,0.0,1.7,0.0,0.0,0.0,9358,0.0,0.0,0.0,17.8,14.1,65.7,0.0,0.0,2.4,0.0,0.0,0.0,3.5,14.5
813,A028296,A042260,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
814,A028296,A042312,2012JJ00,33.0,7.5,162,6.6,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
815,A028296,A042312,2016JJ00,9.0,1.8,23,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
816,A028296,A042331,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
817,A028296,A042331,2016JJ00,3.0,2.4,33,1.9,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
818,A028296,A042191,2012JJ00,9.0,3.1,32,2.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
819,A028296,A042191,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
820,A028296,A042246,2012JJ00,7.0,3.6,31,6.1,0.0,0.0,1.2,0.0,0.0,0.0,4.7,1.6,6.3,0.0,7.7,1.7,7,0.0,0.0,5.1,0.0,0.0,0.0,20.6,0.2,20.7,0.0,53.3,0.1,0.0,0.2
821,A028296,A042246,2016JJ00,61.0,54.3,255,66.7,34.1,43.5,33.6,28.2,28.7,37.2,30.4,31.7,38.6,16.7,19.4,21.7,4650,4.2,21.6,5.1,9.3,5.5,11.2,5.3,6.0,9.3,6.9,8.0,7.6,12.1,18.2
822,A028296,A042177,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
823,A028296,A042177,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
824,A028296,A042356,2012JJ00,170.0,2.7,4169,6.2,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,2654,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
825,A028296,A042356,2016JJ00,304.0,4.5,2969,4.0,0.0,0.0,0.0,2.7,1.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3266,0.0,0.0,0.0,69.7,17.4,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,1.1
826,A028296,A042347,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
827,A028296,A042347,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
828,A028296,A042248,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
829,A028296,A042248,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
830,A028296,A042162,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
831,A028296,A042162,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
832,A028296,A042249,2012JJ00,32.0,47.7,85,49.8,42.0,29.3,28.5,6.6,2.6,0.0,0.0,4.3,4.9,13.4,24.8,28.2,958,36.9,19.3,22.3,0.2,0.1,0.0,0.0,0.9,0.7,2.9,8.5,8.3,5.6,11.3
833,A028296,A042249,2016JJ00,40.0,70.8,153,81.2,56.5,59.1,40.2,40.8,17.6,5.5,4.3,8.7,1.6,1.5,24.8,44.6,1047,20.2,30.0,14.1,9.1,4.1,4.1,0.5,2.6,0.2,0.4,6.0,8.7,5.6,6.9
834,A028296,A042231,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
835,A028296,A042231,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
